景点名称	频数	景点名称	频数	共现频数	MAXC	MINC	景点名称	景点名称	共现频数	MAXC	MINC
圆明园	743	什刹海	863	59	0.079407806	0.068366165	Old Summer Palace Yuanmingyuan	Shichahai Scenic Resort	59	0.079407806	0.068366165
圆明园	743	商业街	743	55	0.074024226	0.074024226	Old Summer Palace Yuanmingyuan	Commercial Street	55	0.074024226	0.074024226
圆明园	743	后海	809	55	0.074024226	0.067985167	Old Summer Palace Yuanmingyuan	Back Lakes Hou Hai	55	0.074024226	0.067985167
圆明园	743	天安门	896	43	0.057873486	0.047991071	Old Summer Palace Yuanmingyuan	Gate of Heavenly Peace Tian an Men	43	0.057873486	0.047991071
王府井大街	728	长安街	1388	628	0.862637363	0.452449568	Wangfujing Street	Chang an Street	628	0.862637363	0.452449568
王府井大街	728	王府井	897	496	0.681318681	0.552954292	Wangfujing Street	Wangfujing Main Streeet	496	0.681318681	0.552954292
王府井大街	728	天安门广场	1345	373	0.512362637	0.27732342	Wangfujing Street	Tiananmen Square Tiananmen Guangchang	373	0.512362637	0.27732342
王府井大街	728	故宫	1155	318	0.436813187	0.275324675	Wangfujing Street	The Palace Museum	318	0.436813187	0.275324675
王府井大街	728	天安门	896	245	0.336538462	0.2734375	Wangfujing Street	Gate of Heavenly Peace Tian an Men	245	0.336538462	0.2734375
王府井大街	728	天坛	1115	234	0.321428571	0.209865471	Wangfujing Street	Temple of Heaven Tiantan Park	234	0.321428571	0.209865471
王府井大街	728	商业街	743	139	0.190934066	0.187079408	Wangfujing Street	Commercial Street	139	0.190934066	0.187079408
王府井大街	728	北京大学	1023	133	0.182692308	0.130009775	Wangfujing Street	Peking University Beijing Da Xue	133	0.182692308	0.130009775
王府井大街	728	南锣鼓巷	867	98	0.134615385	0.113033449	Wangfujing Street	Nanluoguxiang	98	0.134615385	0.113033449
王府井大街	728	什刹海	863	92	0.126373626	0.106604867	Wangfujing Street	Shichahai Scenic Resort	92	0.126373626	0.106604867
王府井大街	728	后海	809	92	0.126373626	0.113720643	Wangfujing Street	Back Lakes Hou Hai	92	0.126373626	0.113720643
王府井大街	728	颐和园	926	84	0.115384615	0.090712743	Wangfujing Street	Summer Palace Yiheyuan	84	0.115384615	0.090712743
王府井大街	728	鸟巢	787	66	0.090659341	0.08386277	Wangfujing Street	Niaochao National Stadium	66	0.090659341	0.08386277
王府井大街	728	圆明园	743	62	0.085164835	0.083445491	Wangfujing Street	Old Summer Palace Yuanmingyuan	62	0.085164835	0.083445491
王府井大街	728	奥林匹克公园	745	57	0.078296703	0.076510067	Wangfujing Street	Olympic Park	57	0.078296703	0.076510067
八达岭	702	鸟巢	787	222	0.316239316	0.282083863	Badaling National Forest Park	Niaochao National Stadium	222	0.316239316	0.282083863
八达岭	702	奥林匹克公园	745	204	0.290598291	0.273825503	Badaling National Forest Park	Olympic Park	204	0.290598291	0.273825503
八达岭	702	天安门广场	1345	100	0.142450142	0.074349442	Badaling National Forest Park	Tiananmen Square Tiananmen Guangchang	100	0.142450142	0.074349442
八达岭	702	长安街	1388	96	0.136752137	0.069164265	Badaling National Forest Park	Chang an Street	96	0.136752137	0.069164265
八达岭	702	王府井	897	88	0.125356125	0.098104794	Badaling National Forest Park	Wangfujing Main Streeet	88	0.125356125	0.098104794
八达岭	702	天坛	1115	76	0.108262108	0.068161435	Badaling National Forest Park	Temple of Heaven Tiantan Park	76	0.108262108	0.068161435
八达岭	702	北京大学	1023	74	0.105413105	0.072336266	Badaling National Forest Park	Peking University Beijing Da Xue	74	0.105413105	0.072336266
